video_id,username,views
c4300237,forbiddencupcake,1
a292366399,satnight,0
a304547763,tetrisgoat,2
a556343536,tenzinthinleyto,0
a556342049,tenzinthinleyto,0
a556331786,tenzinthinleyto,0
c1461678,theamazingrizu,1
c1461681,theamazingrizu,0
a322437698,theamazingrizu,20
c1461692,theamazingrizu,0
c1461684,theamazingrizu,0
c1461697,theamazingrizu,1
a483761435,6poolimba,18
c3318753,6poolimba,39
a501281668,6poolimba,26
c3799511,6poolimba,4
a522432275,6poolimba,3
c3380111,6poolimba,32
a486429436,6poolimba,0
a501012115,6poolimba,10
c3678455,6poolimba,13
a506849790,6poolimba,3
c4123146,6poolimba,8
c4123155,6poolimba,5
a506359935,6poolimba,6
c3834317,6poolimba,12
a501043266,6poolimba,15
a506352396,6poolimba,4
c3380144,6poolimba,16
c3350951,6poolimba,25
c3678437,6poolimba,12
c3678447,6poolimba,2
a502053605,6poolimba,12
a502069023,6poolimba,13
c3799506,6poolimba,6
a526943304,6poolimba,0
c3799498,6poolimba,4
a522506829,6poolimba,2
a501300298,6poolimba,9
a486207091,6poolimba,9
a485195023,6poolimba,21
a435534854,ericcraz,1
c2633985,ericcraz,5
c1819111,adree19,4
a354582717,adree19,0
a354933908,adree19,0
a408343197,sharpmoon470833,18
a408234439,sharpmoon470833,7
a509354189,sevvy0,0
a509245382,sevvy0,7
c3847739,sevvy0,7
c3849715,sevvy0,8
c3847797,sevvy0,7
c3849804,sevvy0,5
a507332200,sevvy0,4
a304462452,saikyokoutei,0
a338537906,saikyokoutei,14
a336465301,saikyokoutei,0
a333391602,saikyokoutei,3
a310214533,saikyokoutei,13
a310108448,saikyokoutei,0
a310642609,saikyokoutei,0
a316635634,saikyokoutei,0
a312346213,saikyokoutei,0
a328449821,saikyokoutei,0
a308159430,saikyokoutei,0
a311080452,saikyokoutei,0
a327717140,saikyokoutei,0
a310640998,saikyokoutei,0
a306004178,saikyokoutei,0
a309563987,saikyokoutei,6
a343842640,saikyokoutei,8
c1727357,saikyokoutei,15
c1082034,saikyokoutei,5
a310639496,saikyokoutei,0
a309908685,saikyokoutei,10
a309560500,saikyokoutei,0
a309569603,saikyokoutei,0
a328442155,saikyokoutei,0
a336465531,saikyokoutei,0
a310108628,saikyokoutei,0
a343837973,saikyokoutei,6
a348880651,saikyokoutei,29
a336465468,saikyokoutei,0
a303333281,saikyokoutei,0
a289726721,0beast,0
a281529353,0beast,0
a284709119,0beast,0
a284054620,0beast,0
a288431080,0beast,0
a286602776,0beast,0
c4231946,byknotful,4
a527784834,byknotful,7
c4111265,tophsho,30
a521936089,tophsho,9
c4592029,geforce2010,0
c4635509,geforce2010,1
c4593049,geforce2010,0
c4104636,geforce2010,2
a544344455,geforce2010,0
c4651152,geforce2010,1
a546311598,geforce2010,0
c4089386,geforce2010,7
a520836857,geforce2010,7
c4104655,geforce2010,6
c4589691,geforce2010,0
c4592470,geforce2010,0
c4651071,geforce2010,0
c4589641,geforce2010,1
a521708909,geforce2010,2
a544310702,geforce2010,0
c4583370,geforce2010,0
a546267033,geforce2010,2
a555048150,geforce2010,2
a543857562,geforce2010,2
c4871244,geforce2010,0
a521732547,geforce2010,2
a544287216,geforce2010,0
a546291401,geforce2010,2
a467734878,autumnrushx,0
c3038997,autumnrushx,6
a399690898,yannickverc,7
a498901506,yannickverc,2
c3626257,yannickverc,5
c3464766,yannickverc,13
c3592049,yannickverc,8
c2245146,yannickverc,7
a497254480,yannickverc,4
a514278574,skilletos,6
a556559453,skilletos,6
a521451480,skilletos,6
c4593798,skilletos,39
c4233163,skilletos,42
c4873951,skilletos,11
a527858666,skilletos,1
a556565408,skilletos,1
a544376822,skilletos,1
a521736811,skilletos,2
a516069154,skilletos,1
a514350054,skilletos,0
a556449172,skilletos,0
a539894411,skilletos,0
a516306368,skilletos,3
a556939052,skilletos,1
a524612737,skilletos,0
a514484755,skilletos,1
a524055105,skilletos,1
c4493497,skilletos,14
a515731958,skilletos,2
a556901921,skilletos,1
c4467183,skilletos,25
c4466328,skilletos,45
a513097006,skilletos,12
a538657426,skilletos,1
a512598650,skilletos,7
a523878343,skilletos,1
a556059747,skilletos,0
c4482548,skilletos,24
a513716604,skilletos,1
a556585744,skilletos,2
a539343832,skilletos,4
a514061521,skilletos,33
a513953958,thesidepocketkid,3
c3947569,thesidepocketkid,14
c972550,tiddimond,0
c1017560,tiddimond,0
c1017540,tiddimond,0
c1017532,tiddimond,0
c1017580,tiddimond,0
c1017564,tiddimond,0
c1017572,tiddimond,0
c1017544,tiddimond,0
c1021022,tiddimond,0
c1017556,tiddimond,0
c1017508,tiddimond,0
c1021014,tiddimond,0
c1017548,tiddimond,0
c1017512,tiddimond,0
c1017524,tiddimond,0
c1017568,tiddimond,0
c1017576,tiddimond,0
c1017552,tiddimond,0
c1017516,tiddimond,0
c1017520,tiddimond,0
c1017528,tiddimond,0
c1017536,tiddimond,0
a548752184,yklinass,6
a549350229,yklinass,3
a529318799,yklinass,1
a521497366,yklinass,2
a519746878,yklinass,4
a527908170,yklinass,3
a518955626,yklinass,3
a529536043,yklinass,2
a526016171,yklinass,2
a519614325,yklinass,5
a549021238,yklinass,2
a521839159,yklinass,2
a528386510,yklinass,1
a527949885,yklinass,2
a541952248,yklinass,1
c4295336,yklinass,2
a529037101,yklinass,2
a519414582,yklinass,7
a525701326,yklinass,4
a528124792,yklinass,1
a528111534,yklinass,1
a528660198,yklinass,2
a525558021,yklinass,3
a551348909,yklinass,5
c4095798,yklinass,17
a522370818,yklinass,2
a528763903,yklinass,2
a528120859,yklinass,1
a530552161,yklinass,8
a539260864,yklinass,0
a544048641,yklinass,3
a550026777,yklinass,1
c4057122,yklinass,33
a529249707,yklinass,1
a514138469,yklinass,3
a529862096,yklinass,5
a525053973,yklinass,2
a524406050,yklinass,2
a521299276,yklinass,6
a519128872,yklinass,7
a527849265,yklinass,1
a539547088,yklinass,0
a519308407,yklinass,3
a541738506,yklinass,0
a527853893,yklinass,2
a520036974,yklinass,2
a523560867,yklinass,3
a521195463,yklinass,4
a513570291,yklinass,3
c4295358,yklinass,12
a539555204,yklinass,0
a528192053,yklinass,2
a301604959,valkr,0
a300395785,valkr,1
a464093846,fr0z0rz,4
a469773294,fr0z0rz,12
a464824444,fr0z0rz,5
a473583045,fr0z0rz,11
a472363589,fr0z0rz,7
a467518718,fr0z0rz,8
a466934670,fr0z0rz,14
a469766792,fr0z0rz,3
c3045323,fr0z0rz,18
a467515018,fr0z0rz,1
a464089619,fr0z0rz,3
a463361640,fr0z0rz,7
a434424658,fr0z0rz,7
a469698809,fr0z0rz,0
a447367747,fr0z0rz,6
a463596667,fr0z0rz,6
a463599255,fr0z0rz,6
a464082464,fr0z0rz,4
a467511769,fr0z0rz,4
a460629408,fr0z0rz,2
a469735979,fr0z0rz,3
a464818782,fr0z0rz,10
c1969111,fr0z0rz,4
a463696739,fr0z0rz,7
a463591237,fr0z0rz,4
a371749210,fr0z0rz,12
a463977070,fr0z0rz,3
a465040135,fr0z0rz,8
a463585993,fr0z0rz,1
a469708217,fr0z0rz,0
a462200064,fr0z0rz,3
a463606788,fr0z0rz,10
c3047000,fr0z0rz,12
a362630731,wuchiang,0
a426329180,wuchiang,9
a360526903,wuchiang,0
a365234206,wuchiang,0
a362617859,wuchiang,0
a364900414,wuchiang,0
a375233469,wuchiang,3
a365300253,wuchiang,4
c1865592,wuchiang,3
a494099365,wuchiang,3
a374840140,wuchiang,0
a557679388,delerious_,0
a556344282,delerious_,0
a557676479,delerious_,0
a557677629,delerious_,0
a556016125,delerious_,2
a555845810,delerious_,0
a557679667,delerious_,0
a300166916,mj_du_13,0
a298658948,mj_du_13,0
a556752423,youtubebubblehd,0
c1805903,gfsdkj,4
a352273020,gfsdkj,3
a557425462,hastybit,0
a557411197,hastybit,0
a557415422,hastybit,0
a553799791,hastybit,16
a557801666,hastybit,0
a557416492,hastybit,0
c4760378,hastybit,36
a557413983,hastybit,0
a557434507,hastybit,0
a557734444,hastybit,0
a557408919,hastybit,1
a557712916,hastybit,0
a551092737,hastybit,8
c4134317,catchytv,3
c4219873,catchytv,1
a556988766,borit1,0
a555522306,borit1,0
a556989847,borit1,0
a555528385,borit1,0
a555520054,borit1,0
a556987396,borit1,0
a555518675,borit1,0
a281080013,agliive,0
a557548521,kennzomlg,0
a556557594,kennzomlg,0
a556464975,kennzomlg,0
a557627226,kennzomlg,0
a556578892,kennzomlg,0
a556878497,kennzomlg,0
a557632296,kennzomlg,0
a556579727,kennzomlg,0
a557220283,kennzomlg,0
a556495072,kennzomlg,2
a556889874,kennzomlg,0
a556872406,kennzomlg,0
a557575097,kennzomlg,0
a556871452,kennzomlg,0
a557535118,kennzomlg,0
a557527469,kennzomlg,0
a556877372,kennzomlg,0
a557241277,kennzomlg,1
a556558323,kennzomlg,0
a556477985,kennzomlg,3
a556466596,kennzomlg,1
a556877923,kennzomlg,0
a557287254,azure018,0
a556531446,azure018,0
a556914745,azure018,1
a555790488,azure018,0
c2374252,hank_hillpropane,7
c2374171,hank_hillpropane,12
a540870775,streemonkey,11
a552419284,swinton100,2
a550418706,swinton100,4
a550823270,swinton100,2
c4652360,swinton100,7
